"","tucaseid","region","state","sex","age","edu","race","hispanic","country_born","citizen","marital","home_type","famincome","tuyear","diary_mo","diary_day","holiday","occup_code","ind_code","labor_status","student_status","ptft","work_class","hourly_wage","weekly_earn","work_hrs_week","mult_jobs","partner_hh","partner_works","partner_ptft","hh_size","hh_child","hh_child_youngest_age","wt","sleeping","housework","telephone","volunteer","playing_sports","religious_activities","eating","shopping","research_homework","class","working","HHchildcare","HHadultcare","attending_socials","tiercode","dur"
"748",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,120308,30
"749",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,150101,30
"750",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,150203,160
"751",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,150302,30
"752",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,150402,30
"753",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,150501,90
"754",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,159989,415
"755",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,180381,30
"756",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,181501,20
"757",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,10101,425
"758",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,10201,60
"759",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,20101,20
"760",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,20904,10
"761",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,30101,45
"762",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,30108,30
"763",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,30112,15
"764",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,120308,30
"765",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,150101,30
"766",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,150203,160
"767",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,150302,30
"768",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,150402,30
"769",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,150501,90
"770",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,159989,415
"771",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,180381,30
"772",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,30,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,181501,20
"773",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,10101,425
"774",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,10201,60
"775",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,20101,20
"776",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,20904,10
"777",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,30101,45
"778",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,30108,30
"779",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,30112,15
"780",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,120308,30
"781",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,150101,30
"782",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,150203,160
"783",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,150302,30
"784",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,150402,30
"785",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,150501,90
"786",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,159989,415
"787",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,180381,30
"788",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,181501,20
"789",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,10101,425
"790",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,10201,60
"791",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,20101,20
"792",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,20904,10
"793",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,30101,45
"794",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,30108,30
"795",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,30112,15
"796",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,120308,30
"797",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,150101,30
"798",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,150203,160
"799",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,150302,30
"800",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,150402,30
"801",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,150501,90
"802",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,159989,415
"803",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,180381,30
"804",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,181501,20
"805",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,10101,425
"806",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,10201,60
"807",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,20101,20
"808",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,20904,10
"809",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,30101,45
"810",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,30108,30
"811",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,30112,15
"812",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,120308,30
"813",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,150101,30
"814",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,150203,160
"815",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,150302,30
"816",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,150402,30
"817",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,150501,90
"818",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,159989,415
"819",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,180381,30
"820",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,160,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,181501,20
"821",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,90,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,10101,425
"822",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,90,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,10201,60
"823",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,90,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,20101,20
"824",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,90,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,20904,10
"825",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,90,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,30101,45
"826",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,90,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,30108,30
"827",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,90,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,30112,15
"828",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,90,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,120308,30
"829",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,90,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,150101,30
"830",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,90,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,150203,160
"831",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,90,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,150302,30
"832",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,90,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,150402,30
"833",20160605161170,"west","HI","female",31,"master's degree","Other","no","US","yes","married","own","50000-59999",2016,6,11,"no",NA,NA,"not_in_labor_force","no",NA,NA,NA,NA,NA,NA,"spouse","yes","FT",4,"yes",0,3245119.317453,425,20,NA,90,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,150501,90
